;Title;Date;Authors;Tags;NLP Keywords;Url
64;COVID-19: Prime Minister Boris Johnson warns majority of ICU patients are not boosted;Wednesday 29 December 2021 12:08, UK;[];['covid-19'];['patients', 'covid19', 'boris', 'boosted', 'vaccine', 'majority', 'variant', 'icu', 'prime', 'minister', 'rising', 'omicron', 'threat', 'warns', 'johnson'];https://web.archive.org/web/20220101010746/http://news.sky.com/video/covid-19-prime-minister-boris-johnson-warns-majority-of-icu-patients-are-not-boosted-12505646
65;'Cushion rising cost of living by cutting fuel VAT' says Labour;Wednesday 29 December 2021 08:29, UK;[];['labour'];['measures', 'cutting', 'cost', 'work', 'labourthe', 'rising', 'fuel', 'shadow', 'secretary', 'labour', 'cushion', 'reduce', 'pensions', 'vat', 'living'];https://web.archive.org/web/20220101010746/http://news.sky.com/video/cushion-rising-cost-of-living-by-cutting-fuel-vat-says-labour-12505556
66;COVID-19: 'Restaurants have been pretty full' says health minister Gillian Keegan;Tuesday 28 December 2021 13:53, UK;[];['covid-19'];['covid19', 'health', 'restaurants', 'london', 'hospitality', 'optimistic', 'minister', 'keegan', 'gillian', 'doing', 'pretty'];https://web.archive.org/web/20220101010746/http://news.sky.com/video/covid-19-restaurants-have-been-pretty-full-says-health-minister-12505205
67;COVID-19: 'Last weeks of December were a stealth lockdown', says chef proprietor;Tuesday 28 December 2021 15:07, UK;[];['covid-19'];['proprietor', 'covid19', 'hard', 'adam', 'weeks', 'stealth', 'trade', 'christmas', 'business', 'byatt', 'hit', 'welcomes', 'lockdown', 'chef', 'able'];https://web.archive.org/web/20220101010746/http://news.sky.com/video/covid-19-last-weeks-of-december-were-a-stealth-lockdown-says-chef-proprietor-12505225
68;Monty Panesar: 'An absolutely diabolical performance from the England cricket team' says former player;Tuesday 28 December 2021 11:26, UK;[];['the ashes 2021/22'];['england', 'panesar', 'performance', 'team', 'cricket', 'absolutely', 'shortest', 'player', 'monty', 'test', 'diabolical', 'match', 'playerwith'];https://web.archive.org/web/20220101010746/http://news.sky.com/video/an-absolutely-diabolical-performance-from-the-england-cricket-team-says-former-player-12505056
69;Ghislaine Maxwell: Two men, one woman, and a journey which ended in a New York courtroom;Thursday 30 December 2021 02:05, UK;['greg milam', '@gregmilamsky'];['ghislaine maxwell', 'jeffrey epstein'];['maxwell', 'york', 'woman', 'courtroom', 'journey', 'ghislaine', 'maxwells', 'women', 'robert', 'man', 'epstein', 'lennox', 'yacht', 'ended', 'men'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/ghislaine-maxwell-two-men-one-woman-and-a-journey-which-ended-in-a-new-york-courtroom-12500897
70;Knighthoods, CBEs, OBEs and MBEs: 11 people who have said no over the years;Friday 31 December 2021 22:35, UK;[];[];['obes', 'poet', 'john', 'accept', 'knighthoods', 'mbes', 'obe', 'mbe', 'queen', '11', 'cbes', 'turned', 'obethe', 'told', 'cbe'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/knighthoods-cbes-obes-and-mbes-11-people-who-have-said-no-over-the-years-11593840
71;Ghislaine Maxwell a 'scapegoat' and she won't 'flip' to help prosecutors, says brother;Friday 31 December 2021 20:44, UK;[];['ghislaine maxwell', 'jeffrey epstein', 'prince andrew'];['flip', 'maxwell', 'victims', 'guilty', 'terrible', 'ghislaine', 'prosecutors', 'help', 'thats', 'mr', 'scapegoat', 'sister', 'andrew', 'wont', 'brother', 'trial'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/ghislaine-maxwell-scapegoated-for-crimes-of-jeffrey-epstein-claims-her-brother-12506738
72;Extreme weather and natural disasters affecting UK's wildlife, National Trust says;Monday 27 December 2021 04:58, UK;['aisha zahid', '@aishazahid'];['climate change'];['wildlife', 'climate', 'caused', 'uks', 'national', 'saw', 'affecting', 'significant', 'weather', 'species', 'extreme', 'including', 'disasters', 'natural', 'trust'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/extreme-weather-and-natural-disasters-affecting-uks-wildlife-national-trust-says-12504204
73;Climate change: Disaster movie director Roland Emmerich says we need more blockbusters tackling environmental issues;Monday 27 December 2021 11:16, UK;['katie spencer', '@skykatiespencer'];['climate change'];['need', 'climate', 'movies', 'environmental', 'issues', 'tackling', 'change', 'wake', 'really', 'right', 'disaster', 'emmerich', 'scenario', 'world', 'director', 'movie', 'day', 'film', 'roland'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/climate-change-disaster-movie-director-roland-emmerich-says-we-need-more-blockbusters-tackling-environmental-issues-12498945
74;Supply crisis: Why a cardboard box shortage is escalating across the UK;Friday 24 December 2021 08:44, UK;['paul kelso', '@pkelso'];['recycling', 'uk economy', 'supply crisis'];['uk', 'cardboard', 'crisis', 'fibre', 'recycling', 'shortage', 'box', 'pandemic', 'seen', 'local', 'weve', 'supply', 'boxes', 'escalating', 'material'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/supply-crisis-why-a-cardboard-box-shortage-is-escalating-across-the-uk-12501935
75;Humans building beaver-like 'leaky dams' to help protect millions from flooding;Wednesday 22 December 2021 03:21, UK;['becky cotterill', '@rlcotterill'];['leeds', 'west yorkshire', 'climate change', 'flooding', 'uk weather'];['building', 'professor', 'leaky', 'scheme', 'help', 'protect', 'driver', 'dams', 'flood', 'estate', 'millions', 'water', 'beaverlike', 'flooding', 'sheep', 'yorkshire', 'humans', 'flow'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/humans-building-beaver-like-leaky-dams-to-help-protect-millions-from-flooding-12500823
76;Papua New Guinea women harness indigenous knowledge and science to protect coral reefs;Tuesday 21 December 2021 10:48, UK;['victoria seabrook', '@seabrookclimate'];['papua new guinea', 'climate change', 'coral reef'];['science', 'women', 'reefs', 'protect', 'sea', 'guinea', 'coral', 'project', 'local', 'communities', 'unep', 'harness', 'papua', 'knowledge', 'indigenous'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/papua-new-guinea-women-harness-indigenous-knowledge-and-science-to-protect-coral-reefs-12490010
77;Philippines: Over 200 people dead after Typhoon Rai hits country;Monday 20 December 2021 18:30, UK;[];['philippines', 'extreme weather'];['dead', 'power', 'damaged', 'yap', 'philippines', 'remain', 'coast', 'houses', 'hits', 'typhoon', 'rai', 'hit', 'visayas', '200', 'country'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/philippines-at-least-121-people-dead-after-typhoon-rai-hits-country-12499704
78;How Kentucky's deadliest tornado ripped through small town America;;[];[];['travelled', 'surrounding', 'ripped', 'tornadoes', 'pathand', 'deadliest', 'touched', 'small', 'storms', 'recordedmayfield', 'kentuckys', 'america', 'states', 'tornado', 'town'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/how-kentuckys-deadliest-tornado-ripped-through-small-town-america-12498869
79;Christmas trees: Are artificial or real ones more environmentally friendly?;Monday 20 December 2021 18:31, UK;['dan whitehead', '@danwnews'];['christmas'];['real', 'ones', 'friendly', 'christmas', 'really', 'trees', 'lower', 'rent', 'environmentally', 'tree', 'pot', 'carbon', 'artificial'];https://web.archive.org/web/20220101010746/http://news.sky.com/story/christmas-trees-are-artificial-or-real-ones-more-environmentally-friendly-12497511
80;Betty White: Tributes paid to 'cultural icon' after she dies days from 100th birthday;Saturday 1 January 2022 01:52, UK;[];[];['paid', 'tributes', 'star', 'cultural', 'dies', 'world', 'wrote', 'days', 'betty', 'birthday', 'won', 'actress', '100th', 'icon', 'white', 'television', 'pic', 'twitter'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/betty-white-tributes-paid-to-cultural-icon-after-she-dies-days-from-100th-birthday-12506988
81;COVID-19: Infections topped two million before Christmas - as report says AstraZeneca has no effect against symptomatic Omicron 20 weeks after second dose;Friday 31 December 2021 22:53, UK;[];['covid-19', 'coronavirus', 'omicron'];['nhs', 'covid', 'second', 'report', 'million', 'effect', 'weeks', 'variant', 'omicron', 'showed', 'hospital', 'highest', 'topped', 'dose', 'week', 'infections', 'england', 'infection', 'peak', 'symptomatic'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/covid-19-more-than-two-million-in-uk-had-coronavirus-in-week-before-christmas-ons-estimate-12506773
82;New Year Honours: 'Captain' Tobias Weller, 11, celebrates becoming youngest recipient;Saturday 1 January 2022 00:39, UK;[];[];['raising', 'max', 'captain', 'age', 'tent', 'weller', 'recipient', 'raised', 'tobias', 'youngest', 'celebrates', 'queen', '11', 'told', 'money', 'honours'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/new-year-honours-captain-tobias-weller-11-celebrates-becoming-youngest-recipient-12506949
83;COVID-19: What does the latest death and hospitalisation data tell us about Omicron?;Thursday 30 December 2021 19:31, UK;['philip whiteside'];['covid-19', 'omicron', 'coronavirus'];['patients', 'covid19', 'does', 'covid', 'nhs', 'latest', 'omicron', 'hospitalisation', 'hospital', 'rise', 'tell', 'number', 'data', 'deaths', 'death', 'weekly'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/covid-19-what-does-the-latest-death-and-hospitalisation-data-tell-us-about-omicron-12506297
84;New Years Eve: More celebrations from around the world;Saturday 1 January 2022 02:07, UK;[];[];['world', 'celebrations', 'eve'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/new-years-eve-more-celebrations-from-around-the-world-12506986
85;Colorado wildfires: Apocalyptic drone video of wildfire aftermath;Saturday 1 January 2022 02:08, UK;[];[];['video', 'wildfire', 'aftermath', 'state', 'homes', 'thousands', 'colorado', 'drone', 'wildfires', 'residents', 'apocalyptic', 'tens', 'spread'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/colorado-wildfires-apocalyptic-drone-video-of-wildfire-aftermath-12506982
86;New Years Honours: Tobias Weller honoured for fundraising during COVID pandemic;Friday 31 December 2021 22:38, UK;[];[];['video', 'fundraising', 'covid', 'sheffield', 'list', 'honoured', 'playertobias', 'person', 'weller', 'pandemic', 'palsy', 'tobias', 'youngest', 'record', 'queens', 'honours'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/new-years-honours-tobias-weller-honoured-for-fundraising-during-covid-pandemic-12506953
87;New Years Eve celebrations in Taiwan and Thailand;Friday 31 December 2021 21:21, UK;[];[];['video', 'covid', 'worlds', 'eve', 'taipei', 'despite', 'thailand', 'tallest', 'taiwan', 'playerfireworks', 'lit', 'celebrations'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/new-years-eve-celebrations-in-taiwan-and-thailand-12506967
88;COVID-19: Sajid Javid gives advice for a safe New Year's Eve as he reveals his own plans;Friday 31 December 2021 18:00, UK;[];[];['guests', 'covid19', 'celebrate', 'health', 'reveals', 'gives', 'eve', 'advice', 'house', 'secretary', 'javid', 'safe', 'going', 'friends', 'tested', 'sajid', 'plans'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/covid-19-health-secretarys-advice-for-nye-celebrations-12506931
89;Burst dams in Brazil still causing chaos days after incident;Wednesday 29 December 2021 09:50, UK;[];['brazil', 'floods'];['video', 'homes', 'burst', 'collapsed', 'surge', 'dams', 'causing', 'days', 'cities', 'chrome', 'playertwo', 'forced', 'water', 'brazil', 'incident', 'chaos'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/burst-dams-in-brazil-still-causing-chaos-days-after-incident-12505593
90;Timelapse shows record level snow building up in California garden;Wednesday 29 December 2021 09:56, UK;[];['california', 'snow'];['building', 'video', 'skis', 'layer', 'shows', 'playerenormously', 'tahoe', 'lake', 'snow', 'level', 'timelapse', 'chrome', 'record', 'thick', 'garden', 'south', 'california'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/timelapse-shows-record-level-snow-building-up-in-california-garden-12505572
91;Canada in extreme snow whiteout as temperatures plummet;Monday 27 December 2021 09:55, UK;[];['canada', 'snow'];['canada', 'hypothermia', 'parts', 'temperatures', 'plummetwarnings', 'frostbite', 'snow', 'plummet', 'whiteout', 'extreme', 'risk', 'issued'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/canada-in-extreme-snow-whiteout-as-temperatures-plummet-12504506
92;Watch Boiling water instantly freeze in Canada;Monday 27 December 2021 08:47, UK;[];['canada', 'snow'];['video', 'canada', 'watch', 'state', 'freeze', 'parts', 'temperatures', 'boiling', 'low', 'straight', 'minus', 'water', 'instantly', 'released', 'playerwith'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/watch-boiling-water-instantly-freeze-in-canada-12504462
93;Floods hit Brazil after heavy rain causes two dams to fail;Monday 27 December 2021 07:48, UK;[];['brazil', 'floods'];['rain', 'heavy', 'region', 'causes', 'northeast', 'fail', 'dams', 'hit', 'record', 'rainfall', 'brazil', 'roads', 'floods'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/floods-hit-brazil-after-heavy-rain-causes-two-dams-to-fail-12504432
94;Bushfire tears across Western Australia;Monday 27 December 2021 07:45, UK;[];['australia', 'australia bushfires'];['bushfire', 'spreading', 'heat', 'degree', 'tears', 'australia', 'control', 'wind', 'problem', 'high', 'western'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/square-video-australia-bushfires-001-mp4-12504449
95;Benedict Cumberbatch says Louis Wain role gave him permission to say no;Friday 31 December 2021 03:15, UK;[];[];['role', 'wain', 'sky', 'permission', 'louis', 'cumberbatch', 'benedict', 'taught', 'told', 'say', 'gave', 'pleaser'];https://web.archive.org/web/20220101024719/https://news.sky.com/video/benedict-cumberbatch-says-louis-wain-role-gave-him-permission-to-say-no-12498053
96;StoryCast '21: 'Planes falling out of the sky and nuclear reactors shutting down' - how the Y2K bug spread fear across the world;Thursday 30 December 2021 05:12, UK;[];[];['planes', 'prison', 'computer', 'sky', 'shutting', 'security', 'world', 'prisons', 'reactors', 'really', 'storycast', 'y2k', 'nuclear', 'fear', 'systems', 'technology', 'bug', 'spread'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/storycast-21-planes-falling-out-of-the-sky-and-nuclear-reactors-shutting-down-how-the-y2k-bug-spread-fear-across-the-world-12464502
97;COVID-positive woman self-isolates in plane loo for five hours to protect other passengers , and posts her ordeal on TikTok;Friday 31 December 2021 07:46, UK;[];[];['ordeal', 'fotieo', 'reykjavik', 'posts', 'test', 'told', 'quarantine', 'woman', 'plane', 'passengers', 'flight', 'rapid', 'protect', 'marisa', 'seconds', 'selfisolates', 'tiktok', 'hours', 'took', 'loo'];https://web.archive.org/web/20220101024719/https://news.sky.com/story/covid-positive-woman-self-isolates-in-plane-loo-for-five-hours-to-protect-other-passengers-and-posts-her-ordeal-on-tiktok-12506605
98;Brexit: New customs rules come into effect - with warning they could cause disruption to food supplies;Saturday 1 January 2022 03:18, UK;['alan mcguinness', '@alan_mcguinness'];['brexit'];['video', 'come', 'uk', 'food', 'eu', 'goods', 'rules', 'supplies', 'warning', 'postbrexit', 'player', 'law', 'cause', 'disruption', 'chrome', 'brexit', 'effect', 'customs'];https://web.archive.org/web/20220101045437/https://news.sky.com/story/brexit-new-customs-rules-come-into-effect-with-warning-they-could-cause-disruption-to-food-supplies-12506990
